id,education,marital_status,income,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,response,age,totalchildren,totalspend
7235,2n cycle,married,17003,12/9/2013,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,50,1,38
10548,graduation,single,71163,3/9/2014,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,30,0,960
2281,graduation,single,33697,9/15/2013,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,55,1,28
4073,2n cycle,married,63564,1/29/2014,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,71,0,1215
6974,phd,together,83443,12/31/2013,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,53,0,1497
7938,phd,together,51518,10/3/2013,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,67,1,449
7094,graduation,widow,58330,12/25/2013,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,50,1,1064
3667,graduation,married,80952,2/28/2013,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,56,0,1757
7723,graduation,together,75507,5/2/2014,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,46,0,1440
3870,2n cycle,together,63855,2/9/2013,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,47,0,1006
4012,phd,together,62220,8/11/2012,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,53,1,1226
5909,graduation,married,58512,9/19/2013,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,61,1,1171
10470,master,married,40662,3/15/2013,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,46,1,92
6488,phd,married,38829,4/6/2014,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,66,1,99
10270,2n cycle,married,35523,10/3/2013,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,44,1,66
6887,graduation,single,79146,4/24/2014,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,58,2,564
6406,master,married,78285,10/28/2013,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,37,0,1427
7573,phd,single,31626,5/10/2013,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,47,1,86
4508,graduation,single,75127,5/22/2014,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,73,0,833
221,graduation,married,48726,4/27/2013,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,70,1,242
5331,graduation,married,74985,9/11/2012,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,48,0,1869
1911,graduation,together,67430,9/5/2012,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,38,0,1364
20,2n cycle,married,46891,9/1/2013,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,60,1,183
8786,master,married,62058,5/26/2013,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,69,1,450
10582,graduation,married,72063,7/3/2013,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,46,1,758
1915,phd,married,78939,12/12/2013,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,74,0,1507
8897,graduation,single,42720,4/24/2013,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,60,2,654
2371,graduation,married,33622,4/13/2013,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,53,2,81
4303,phd,together,6835,12/8/2012,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,68,1,137
6825,graduation,together,41452,3/6/2013,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,72,2,16
1072,phd,single,40760,8/30/2013,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,60,1,93
4964,phd,together,74250,1/26/2014,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,67,0,1158
2461,master,single,51124,12/18/2013,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,70,2,43
10736,graduation,single,72258,9/12/2013,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,54,1,1525
3194,phd,single,71466,4/5/2014,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,51,0,1230
10839,graduation,together,36283,4/14/2014,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,49,2,29
49,graduation,single,20587,5/11/2014,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,55,1,25
4290,graduation,married,30467,3/19/2014,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,53,1,24
10219,graduation,together,31590,6/18/2013,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,53,1,38
4211,basic,married,20425,10/29/2012,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,39,1,57
1135,master,together,17144,2/15/2014,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,65,2,47
6299,phd,divorced,42564,1/2/2013,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,57,1,813
10846,master,married,43783,5/29/2014,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,47,1,629
347,graduation,divorced,40780,9/8/2012,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,49,1,377
6543,master,together,62847,1/15/2013,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,80,0,1612
10446,phd,married,82017,11/7/2012,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,68,0,729
3479,graduation,single,16813,7/19/2013,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,75,0,50
11075,graduation,married,51267,10/29/2013,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,47,2,270
4442,graduation,single,46524,4/5/2013,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,64,1,177
199,master,single,45183,1/20/2013,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,63,0,315
6722,phd,married,70421,6/28/2014,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,71,1,767
796,2n cycle,divorced,60161,10/23/2012,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,60,1,1071
3749,graduation,together,73926,3/2/2013,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,52,0,1580
8523,graduation,married,19329,12/14/2013,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,57,1,60
310,master,married,61872,12/13/2013,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,55,1,573
8629,graduation,widow,46984,3/26/2013,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,69,2,41
236,graduation,married,34838,1/19/2013,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,74,2,170
9930,phd,single,82716,11/5/2013,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,81,0,1167
3483,graduation,married,48192,4/6/2013,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,67,0,1526
4599,master,married,49681,11/4/2013,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,49,2,458
7326,master,married,56850,3/23/2014,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,54,1,63
7352,graduation,married,55267,10/21/2013,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,68,1,405
2350,graduation,married,59666,3/22/2013,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,53,2,1027
9145,graduation,single,72504,4/6/2013,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,53,1,1478
2964,graduation,married,26872,10/16/2013,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,44,0,72
5585,graduation,single,21359,4/20/2013,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,53,1,48
9687,graduation,single,73170,5/31/2014,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,50,0,726
3732,master,married,52750,2/4/2013,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,70,1,860
6303,phd,together,91820,11/23/2013,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,39,0,1497
11176,phd,together,65968,5/12/2014,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,55,1,495
2986,graduation,married,30772,3/12/2014,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,49,2,20
7462,graduation,single,22507,11/24/2012,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,71,0,570
3900,graduation,married,65685,3/29/2014,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,53,1,769
7034,2n cycle,married,25804,9/1/2013,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,47,1,55
9493,phd,single,76412,5/5/2013,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,45,0,1808
1143,graduation,married,22063,8/8/2013,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,53,1,55
1,graduation,single,57091,6/15/2014,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,64,0,577
3855,graduation,married,22419,4/18/2013,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,62,0,162
5536,graduation,together,87771,5/22/2013,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,66,1,1957
5989,2n cycle,divorced,78353,4/16/2013,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,66,1,1576
9499,graduation,married,93404,5/7/2013,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,71,3,1616
6768,graduation,divorced,37859,1/12/2013,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,63,3,36
2150,phd,widow,80995,5/11/2013,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,67,1,1482
6646,graduation,together,16529,3/1/2014,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,41,1,22
4887,phd,divorced,55412,11/22/2013,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,49,2,63
8560,graduation,single,48789,9/10/2012,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,33,0,680
3321,phd,together,56575,5/5/2013,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,58,2,542
11003,2n cycle,together,25130,10/2/2013,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,45,1,50
10402,graduation,married,35441,2/14/2013,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,58,2,39
9904,graduation,married,71391,3/29/2013,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,69,1,1043
6141,master,single,49494,4/25/2013,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,53,1,385
5687,graduation,divorced,81702,9/23/2012,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,45,0,1633
10856,2n cycle,single,45889,7/2/2013,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,45,1,46
5121,graduation,single,56628,3/21/2014,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,48,1,761
4186,graduation,together,34026,8/5/2013,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,75,2,76
368,graduation,married,40049,11/29/2012,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,51,1,290
3312,graduation,single,34176,5/12/2014,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,37,1,89
11121,graduation,married,19419,11/10/2012,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,44,1,70
5332,2n cycle,married,82504,7/27/2013,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,65,0,1066
5848,graduation,together,81205,1/13/2014,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,55,0,2009
10343,2n cycle,single,61618,9/29/2012,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,34,0,1345
5935,master,single,55284,12/24/2012,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,69,1,764
2895,graduation,single,49980,10/23/2013,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,62,1,195
10262,graduation,married,15072,5/10/2013,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,45,2,53
7848,graduation,single,49166,6/13/2013,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,51,1,368
9477,phd,married,65324,1/11/2014,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,71,1,544
4856,2n cycle,married,82347,11/6/2012,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,68,0,1853
7186,phd,together,30843,5/26/2014,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,59,2,35
5794,phd,married,46374,3/17/2014,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,51,1,446
1456,graduation,single,60474,4/1/2013,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,46,1,1180
4877,master,married,38576,3/4/2014,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,52,1,41
425,graduation,married,55357,2/19/2013,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,40,2,727
3007,graduation,together,37758,10/4/2012,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,59,2,40
1031,2n cycle,married,85710,5/5/2013,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,36,0,1062
4297,graduation,together,23228,1/26/2014,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,56,1,40
807,master,together,44602,2/15/2014,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,56,2,292
9553,graduation,married,7500,1/9/2013,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,38,0,15
4271,2n cycle,together,38683,10/4/2012,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,36,1,341
4120,2n cycle,single,49514,12/17/2013,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,50,1,369
2036,phd,together,57906,6/11/2013,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,52,1,401
115,master,single,43456,3/26/2013,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,59,1,393
4259,master,single,19485,9/24/2013,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,39,2,10
8687,graduation,together,53172,5/6/2013,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,47,1,486
2447,graduation,together,30545,10/17/2012,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,46,1,69
10140,phd,together,70123,9/28/2013,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,42,0,1727
9353,graduation,single,62450,1/6/2014,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,66,1,995
3623,graduation,together,21675,6/11/2014,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,49,1,45
738,2n cycle,single,42395,4/4/2014,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,44,2,182
7631,master,together,61346,10/6/2013,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,47,1,989
4789,graduation,together,80812,9/17/2013,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,72,0,1677
773,master,divorced,42835,6/30/2013,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,54,2,595
10602,graduation,married,39922,2/14/2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,42,1,156
1446,master,single,86424,4/5/2014,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,69,0,1226
3270,2n cycle,together,17117,1/17/2013,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,47,1,128
8443,graduation,single,24762,2/10/2014,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,53,1,86
9653,graduation,married,35797,10/16/2012,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,50,1,68
8916,graduation,divorced,36627,7/23/2013,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,50,2,16
8017,2n cycle,married,51111,6/19/2014,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,44,2,55
5830,phd,single,86857,9/12/2012,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,53,0,2114
4597,phd,together,82072,7/2/2013,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,55,0,2018
7023,phd,single,46231,11/26/2012,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,72,3,263
8086,graduation,married,42243,12/11/2013,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,66,2,55
8825,graduation,together,51195,4/1/2013,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,63,2,564
2930,master,single,68092,12/16/2013,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,47,0,1281
1928,graduation,married,31814,2/9/2013,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,52,1,83
7108,master,widow,51390,9/8/2012,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,60,2,353
10925,graduation,married,76630,1/14/2014,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,42,0,1003
9960,basic,single,26868,4/30/2014,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,34,1,14
8800,phd,divorced,48948,2/1/2013,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,82,0,902
9224,phd,single,55260,12/12/2012,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,53,1,1139
5519,graduation,together,64090,8/7/2013,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,69,1,797
5046,graduation,divorced,78331,1/23/2014,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,67,1,1638
7037,phd,married,37087,8/11/2013,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,51,1,401
905,graduation,divorced,21846,10/22/2013,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,39,1,84
8624,graduation,married,81320,2/6/2013,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,67,0,928
8945,graduation,divorced,54137,8/16/2013,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,55,1,203
6445,graduation,together,66825,7/14/2013,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,58,0,858
2727,graduation,together,57100,12/4/2013,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,52,0,409
6404,graduation,together,58917,3/24/2013,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,56,3,282
11074,graduation,single,85072,4/9/2014,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,48,0,1423
10150,graduation,single,86429,11/21/2013,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,1,64,0,1449
1968,graduation,widow,45684,12/2/2013,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,54,1,28
6534,graduation,together,47889,1/4/2014,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,51,1,67
9485,phd,married,45921,3/10/2014,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,39,0,199
7053,phd,single,78420,6/29/2013,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,59,0,1453
4654,graduation,together,75114,11/7/2013,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,33,0,1253
9760,phd,widow,52278,1/25/2013,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1,62,1,1198
1048,master,married,35641,7/14/2013,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,53,1,178
10619,graduation,single,95529,12/3/2012,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,1,31,0,1990
9308,graduation,married,62820,5/11/2013,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,71,0,976
10505,master,together,73113,12/26/2013,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,65,0,1001
8362,phd,married,84169,8/7/2013,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,43,0,1919
2625,2n cycle,single,42607,11/17/2013,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,71,1,350
4637,phd,single,74637,5/18/2013,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,71,0,1650
9972,phd,together,46015,4/13/2014,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,70,2,46
4483,graduation,single,72354,4/17/2013,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,32,0,1228
4487,master,single,39858,1/24/2013,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,56,1,95
4988,phd,married,34469,5/4/2014,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,77,2,62
8931,graduation,together,83033,5/18/2014,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,39,1,1761
5871,master,together,24401,8/31/2012,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0,46,0,467
2008,graduation,married,77583,2/10/2014,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,47,0,1149
3139,2n cycle,single,74116,12/30/2013,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,43,0,2052
10037,graduation,single,74293,5/4/2014,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,32,0,1127
10673,phd,married,68397,11/17/2013,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,49,1,1416
5303,phd,together,79632,4/8/2014,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,51,0,1113
538,graduation,single,46107,2/10/2014,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,36,1,125
7922,phd,single,64950,8/12/2012,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,74,1,966
5692,basic,married,25443,12/22/2012,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,36,1,32
4843,graduation,single,75127,5/22/2014,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,73,0,833
6383,phd,together,32892,5/25/2014,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,54,1,46
1628,graduation,together,71796,10/24/2013,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,54,0,960
1204,phd,married,67536,5/22/2013,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,0,55,1,1829
3673,graduation,single,55239,7/14/2013,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,54,1,779
760,phd,divorced,60554,8/9/2013,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,50,1,811
8957,2n cycle,single,64831,6/10/2013,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,73,2,1120
4128,phd,together,56067,7/20/2013,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,63,1,725
6810,graduation,divorced,82025,5/28/2013,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,1,42,0,1187
5386,graduation,together,94384,3/4/2013,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,72,0,2302
8700,basic,single,14906,12/22/2012,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,39,0,66
3202,phd,married,51563,10/1/2012,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,38,0,1250
1328,2n cycle,married,57937,2/16/2014,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,43,1,683
8405,graduation,divorced,68274,9/30/2013,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,46,2,305
6515,graduation,together,39771,12/6/2013,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,48,1,50
2882,2n cycle,divorced,67893,10/1/2012,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,50,1,995
7574,phd,together,27922,5/10/2014,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,46,1,41
6387,phd,together,52190,5/8/2014,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,0,49,2,77
5320,master,divorced,44051,1/29/2013,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,1,52,2,171
5048,phd,single,42767,5/11/2013,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,54,2,131
8146,master,together,46106,5/11/2014,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,49,2,54
10031,phd,married,16927,2/10/2013,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,49,2,53
5748,graduation,married,59754,12/1/2012,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,1,60,1,475
2134,graduation,single,53700,8/17/2012,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,0,73,1,694
1523,graduation,married,59041,5/7/2014,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,0,52,2,96
9665,phd,divorced,54237,4/27/2013,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,0,68,1,361
4640,graduation,divorced,70647,9/21/2012,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0,58,1,1079
3635,phd,single,52597,5/7/2014,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,63,1,578
3547,master,together,41021,12/30/2012,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,1,56,1,64
2456,phd,married,40233,10/14/2013,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,0,50,1,149
